Date,Open,High,Low,Close,Volume,Adj Close
1987-02-09,2186.87,2195.73,2157.90,2176.74,143300000,2176.74
1987-02-06,2201.49,2213.30,2176.32,2186.87,184100000,2186.87
1987-02-05,2191.23,2223.28,2174.63,2201.49,256700000,2201.49
1987-02-04,2168.45,2198.40,2154.67,2191.23,222400000,2191.23
1987-02-03,2179.42,2201.21,2159.73,2168.45,198100000,2168.45
1987-02-02,2158.04,2193.62,2142.15,2179.42,177400000,2179.42
1987-01-30,2160.01,2173.51,2127.67,2158.04,163400000,2158.04
1987-01-29,2163.39,2193.34,2139.20,2160.01,205300000,2160.01
1987-01-28,2150.45,2181.10,2136.39,2163.39,195800000,2163.39
1987-01-27,2110.24,2160.85,2110.24,2150.45,192300000,2150.45
1987-01-26,2101.52,2125.42,2079.72,2107.28,138900000,2107.28
1987-01-23,2145.67,2214.57,2062.85,2101.52,302400000,2101.52
1987-01-22,2094.07,2151.86,2083.66,2145.67,188700000,2145.67
1987-01-21,2104.47,2123.88,2079.02,2094.07,184200000,2094.07
1987-01-20,2102.50,2131.61,2082.54,2104.47,224800000,2104.47
1987-01-19,2076.63,2112.49,2051.32,2102.50,162800000,2102.50
1987-01-16,2070.73,2099.69,2054.56,2076.63,218400000,2076.63
1987-01-15,2035.01,2091.25,2030.79,2070.73,253100000,2070.73
1987-01-14,2012.94,2046.26,2003.94,2035.01,214200000,2035.01
1987-01-13,2009.42,2027.14,1994.52,2012.94,170900000,2012.94
1987-01-12,2005.91,2022.08,1987.63,2009.42,184200000,2009.42
1987-01-09,2002.25,2021.65,1988.61,2005.91,193000000,2005.91
1987-01-08,1993.95,2014.20,1975.96,2002.25,194500000,2002.25
1987-01-07,1974.83,2003.09,1965.69,1993.95,190900000,1993.95
1987-01-06,1971.32,1993.81,1961.90,1974.83,189300000,1974.83
1987-01-05,1936.59,1980.74,1936.59,1971.32,181900000,1971.32
1987-01-02,1897.36,1933.49,1897.36,1927.31,91880000,1927.31
1986-12-31,1908.61,1920.42,1885.40,1895.95,139200000,1895.95
1986-12-30,1912.12,1920.70,1894.69,1908.61,126200000,1908.61
1986-12-29,1930.40,1931.38,1904.53,1912.12,99800000,1912.12
1986-12-26,1926.88,1939.12,1919.71,1930.40,48860000,1930.40
1986-12-24,1914.37,1937.57,1910.01,1926.88,95410000,1926.88
1986-12-23,1926.18,1933.77,1902.28,1914.37,188700000,1914.37
1986-12-22,1928.85,1938.84,1907.76,1926.18,157600000,1926.18
1986-12-19,1912.82,1935.18,1899.89,1928.85,244700000,1928.85
1986-12-18,1918.31,1927.02,1900.17,1912.82,155400000,1912.82
1986-12-17,1936.16,1937.57,1909.45,1918.31,148800000,1918.31
1986-12-16,1922.81,1942.91,1912.40,1936.16,157000000,1936.16
1986-12-15,1912.26,1925.34,1887.09,1922.81,148200000,1922.81
1986-12-12,1923.65,1932.09,1904.39,1912.26,126600000,1912.26
1986-12-11,1932.93,1947.41,1904.81,1923.65,136000000,1923.65
1986-12-10,1916.90,1943.05,1908.32,1932.93,139700000,1932.93
1986-12-09,1930.26,1939.82,1909.87,1916.90,128700000,1916.90
1986-12-08,1925.06,1946.71,1906.92,1930.26,159000000,1930.26
1986-12-05,1939.68,1950.22,1911.70,1925.06,139800000,1925.06
1986-12-04,1947.27,1963.30,1930.26,1939.68,156900000,1939.68
1986-12-03,1955.57,1971.74,1933.91,1947.27,200100000,1947.27
1986-12-02,1914.93,1958.80,1914.93,1955.57,230400000,1955.57
1986-12-01,1914.23,1915.91,1880.48,1912.54,133800000,1912.54
1986-11-28,1916.76,1923.51,1903.82,1914.23,93530000,1914.23
1986-11-26,1912.12,1926.46,1895.11,1916.76,152000000,1916.76
1986-11-25,1906.07,1922.81,1890.04,1912.12,154600000,1912.12
1986-11-24,1893.56,1921.40,1879.08,1906.07,150800000,1906.07
1986-11-21,1860.66,1901.86,1853.07,1893.56,200700000,1893.56
1986-11-20,1826.63,1866.28,1823.12,1860.66,158100000,1860.66
1986-11-19,1817.21,1838.02,1797.10,1826.63,183300000,1826.63
1986-11-18,1860.52,1864.31,1806.52,1817.21,185300000,1817.21
1986-11-17,1873.59,1879.92,1846.74,1860.52,133300000,1860.52
1986-11-14,1862.20,1883.57,1848.28,1873.59,172100000,1873.59
1986-11-13,1893.70,1901.01,1857.28,1862.20,164000000,1862.20
1986-11-12,1895.95,1909.31,1876.97,1893.70,162200000,1893.70
1986-11-11,1892.29,1904.95,1882.45,1895.95,118500000,1895.95
1986-11-10,1886.53,1901.01,1871.20,1892.29,120200000,1892.29
1986-11-07,1891.59,1899.47,1870.78,1886.53,142300000,1886.53
1986-11-06,1899.04,1907.48,1868.95,1891.59,165300000,1891.59
1986-11-05,1892.44,1911.14,1876.55,1899.04,183200000,1899.04
1986-11-04,1894.26,1902.00,1873.88,1892.44,163200000,1892.44
1986-11-03,1877.71,1902.28,1870.78,1894.26,138200000,1894.26
1986-10-31,1878.37,1891.73,1858.13,1877.71,147200000,1877.71
1986-10-30,1862.77,1894.69,1862.77,1878.37,194200000,1878.37
1986-10-29,1845.47,1863.33,1834.51,1851.80,164400000,1851.80
1986-10-28,1841.82,1863.47,1830.99,1845.47,145900000,1845.47
1986-10-27,1832.36,1850.11,1817.49,1841.82,133200000,1841.82
1986-10-24,1834.93,1851.66,1821.71,1832.36,137500000,1832.36
1986-10-23,1808.35,1845.05,1806.95,1834.93,150900000,1834.93
1986-10-22,1805.68,1821.29,1793.59,1808.35,114000000,1808.35
1986-10-21,1811.02,1822.98,1792.04,1805.68,110000000,1805.68
1986-10-20,1826.63,1826.63,1793.87,1811.02,109000000,1811.02
1986-10-17,1836.19,1844.91,1817.07,1837.04,124100000,1837.04
1986-10-16,1831.69,1852.64,1819.18,1836.19,156900000,1836.19
1986-10-15,1800.20,1835.77,1792.18,1831.69,144300000,1831.69
1986-10-14,1798.37,1816.51,1783.32,1800.20,116800000,1800.20
1986-10-13,1793.17,1806.95,1781.50,1798.37,54990000,1798.37
1986-10-10,1796.82,1806.38,1780.93,1793.17,105100000,1793.17
1986-10-09,1803.85,1824.24,1785.85,1796.82,153400000,1796.82
1986-10-08,1784.45,1812.43,1772.22,1803.85,141700000,1803.85
1986-10-07,1784.45,1799.35,1765.19,1784.45,125100000,1784.45
1986-10-06,1774.18,1794.85,1763.36,1784.45,88250000,1784.45
1986-10-03,1781.21,1806.38,1761.25,1774.18,128100000,1774.18
1986-10-02,1782.90,1796.54,1767.72,1781.21,128100000,1781.21
1986-10-01,1767.58,1805.82,1762.65,1782.90,143600000,1782.90
1986-09-30,1755.20,1790.35,1750.14,1767.58,124900000,1767.58
1986-09-29,1768.98,1768.98,1732.99,1755.20,115600000,1755.20
1986-09-26,1768.56,1788.10,1750.14,1769.69,115300000,1769.69
1986-09-25,1803.15,1803.15,1753.80,1768.56,134300000,1768.56
1986-09-24,1797.81,1820.02,1786.28,1803.29,134600000,1803.29
1986-09-23,1793.45,1809.76,1778.54,1797.81,132600000,1797.81
1986-09-22,1762.65,1797.81,1761.67,1793.45,126100000,1793.45
1986-09-19,1774.18,1783.04,1747.61,1762.65,153900000,1762.65
1986-09-18,1769.40,1789.93,1748.03,1774.18,132200000,1774.18
1986-09-17,1778.54,1799.35,1757.87,1769.40,141000000,1769.40
1986-09-16,1767.58,1785.01,1739.60,1778.54,131200000,1778.54
1986-09-15,1758.72,1786.98,1746.20,1767.58,155600000,1767.58
1986-09-12,1792.89,1805.40,1733.55,1758.72,240500000,1758.72
1986-09-11,1868.67,1868.67,1780.79,1792.89,237600000,1792.89
1986-09-10,1884.14,1897.50,1863.05,1879.50,140300000,1879.50
1986-09-09,1888.64,1909.45,1874.02,1884.14,137500000,1884.14
1986-09-08,1899.75,1907.06,1866.84,1888.64,153300000,1888.64
1986-09-05,1919.71,1933.35,1890.19,1899.75,180600000,1899.75
1986-09-04,1881.33,1927.87,1877.25,1919.71,189400000,1919.71
1986-09-03,1870.36,1888.22,1852.78,1881.33,154300000,1881.33
1986-09-02,1898.34,1913.39,1857.42,1870.36,135500000,1870.36
1986-08-29,1900.17,1913.53,1883.44,1898.34,125300000,1898.34
1986-08-28,1904.53,1912.26,1882.73,1900.17,125100000,1900.17
1986-08-27,1904.25,1918.59,1887.80,1904.53,143300000,1904.53
1986-08-26,1871.77,1911.28,1870.50,1904.25,156600000,1904.25
1986-08-25,1887.80,1893.42,1860.52,1871.77,104400000,1871.77
1986-08-22,1881.19,1899.04,1868.11,1887.80,118100000,1887.80
1986-08-21,1881.33,1899.47,1864.31,1881.19,135200000,1881.19
1986-08-20,1862.91,1889.34,1849.97,1881.33,156600000,1881.33
1986-08-19,1869.52,1880.20,1846.88,1862.91,109300000,1862.91
1986-08-18,1855.60,1875.14,1842.66,1869.52,112800000,1869.52
1986-08-15,1844.91,1863.61,1829.02,1855.60,123500000,1855.60
1986-08-14,1844.49,1859.81,1832.54,1844.91,123800000,1844.91
1986-08-13,1835.49,1860.66,1822.98,1844.49,156400000,1844.49
1986-08-12,1811.16,1840.55,1804.42,1835.49,131700000,1835.49
1986-08-11,1782.62,1824.66,1779.25,1811.16,125600000,1811.16
1986-08-08,1786.28,1799.78,1769.69,1782.62,106300000,1782.62
1986-08-07,1779.53,1802.02,1766.17,1786.28,122400000,1786.28
1986-08-06,1777.00,1788.67,1759.84,1779.53,127500000,1779.53
1986-08-05,1769.97,1800.20,1766.87,1777.00,153100000,1777.00
1986-08-04,1763.64,1785.15,1730.60,1769.97,130000000,1769.97
1986-08-01,1775.31,1788.80,1753.09,1763.64,114900000,1763.64
1986-07-31,1779.39,1794.29,1764.20,1775.31,112700000,1775.31
1986-07-30,1766.87,1794.15,1741.56,1779.39,146700000,1779.39
1986-07-29,1773.90,1788.95,1752.95,1766.87,115700000,1766.87
1986-07-28,1810.04,1815.24,1760.26,1773.90,128000000,1773.90
1986-07-25,1791.62,1821.57,1791.06,1810.04,132000000,1810.04
1986-07-24,1798.37,1806.81,1778.68,1791.62,134700000,1791.62
1986-07-23,1795.13,1813.70,1780.09,1798.37,133300000,1798.37
1986-07-22,1779.11,1810.46,1769.12,1795.13,138500000,1795.13
1986-07-21,1777.98,1792.60,1763.92,1779.11,106300000,1779.11
1986-07-18,1781.78,1807.37,1754.64,1777.98,149700000,1777.98
1986-07-17,1774.18,1802.73,1762.09,1781.78,132400000,1781.78
1986-07-16,1768.70,1794.29,1759.70,1774.18,160800000,1774.18
1986-07-15,1793.45,1805.54,1760.12,1768.70,184000000,1768.70
1986-07-14,1816.65,1816.65,1785.29,1793.45,123200000,1793.45
1986-07-11,1831.83,1840.97,1810.88,1821.43,124500000,1821.43
1986-07-10,1826.07,1842.94,1799.07,1831.83,146200000,1831.83
1986-07-09,1820.73,1838.58,1807.65,1826.07,142900000,1826.07
1986-07-08,1834.36,1834.36,1794.99,1820.73,174100000,1820.73
1986-07-07,1895.53,1895.53,1834.08,1838.86,138200000,1838.86
1986-07-03,1909.03,1918.59,1887.23,1900.87,108300000,1900.87
1986-07-02,1903.54,1922.67,1891.31,1909.03,150000000,1909.03
1986-07-01,1892.72,1911.28,1878.52,1903.54,147700000,1903.54
1986-06-30,1885.26,1908.62,1876.12,1892.72,135100000,1892.72
1986-06-27,1880.20,1898.90,1871.34,1885.26,123800000,1885.26
1986-06-26,1885.05,1897.22,1867.41,1880.20,134100000,1880.20
1986-06-25,1875.55,1903.36,1870.32,1885.05,161800000,1885.05
1986-06-24,1864.26,1891.80,1853.94,1875.55,140600000,1875.55
1986-06-23,1879.54,1883.40,1853.39,1864.26,123800000,1864.26
1986-06-20,1855.86,1882.85,1847.64,1879.54,149100000,1879.54
1986-06-19,1868.94,1883.12,1851.46,1855.86,129000000,1855.86
1986-06-18,1865.78,1881.33,1843.75,1868.94,117000000,1868.94
1986-06-17,1871.77,1886.98,1853.94,1865.78,123100000,1865.78
1986-06-16,1874.19,1890.61,1863.29,1871.77,112100000,1871.77
1986-06-13,1843.92,1883.21,1843.92,1874.19,141200000,1874.19
1986-06-12,1846.07,1851.86,1826.29,1838.13,109100000,1838.13
1986-06-11,1837.19,1854.68,1825.75,1846.07,127400000,1846.07
1986-06-10,1840.15,1852.80,1816.07,1837.19,125000000,1837.19
1986-06-09,1880.25,1880.25,1833.83,1840.15,123300000,1840.15
1986-06-06,1879.44,1894.38,1866.12,1885.90,110900000,1885.90
1986-06-05,1863.29,1880.79,1851.18,1879.44,110900000,1879.44
1986-06-04,1870.43,1882.00,1846.34,1863.29,117000000,1863.29
1986-06-03,1861.95,1875.54,1845.67,1870.43,114700000,1870.43
1986-06-02,1876.71,1886.17,1845.53,1861.95,120600000,1861.95
1986-05-30,1882.35,1898.22,1857.95,1876.71,151200000,1876.71
1986-05-29,1878.28,1892.97,1857.42,1882.35,135700000,1882.35
1986-05-28,1853.03,1891.79,1851.92,1878.28,159600000,1878.28
1986-05-27,1823.48,1856.56,1823.48,1853.03,121200000,1853.03
1986-05-23,1806.30,1842.14,1804.69,1823.29,130200000,1823.29
1986-05-22,1775.17,1813.74,1774.18,1806.30,144900000,1806.30
1986-05-21,1783.98,1798.61,1766.62,1775.17,117100000,1775.17
1986-05-20,1758.18,1788.44,1752.48,1783.98,113000000,1783.98
1986-05-19,1759.80,1769.84,1746.53,1758.18,85840000,1758.18
1986-05-16,1774.68,1775.67,1749.88,1759.80,113500000,1759.80
1986-05-15,1808.28,1808.78,1766.99,1774.68,131600000,1774.68
1986-05-14,1785.34,1815.23,1775.55,1808.28,132100000,1808.28
1986-05-13,1787.33,1804.07,1772.32,1785.34,119200000,1785.34
1986-05-12,1789.43,1804.32,1774.80,1787.33,125400000,1787.33
1986-05-09,1786.21,1797.12,1767.73,1789.43,137400000,1789.43
1986-05-08,1775.30,1797.87,1768.48,1786.21,136000000,1786.21
1986-05-07,1787.95,1790.05,1755.21,1775.30,129900000,1775.30
1986-05-06,1793.77,1803.32,1775.92,1787.95,121200000,1787.95
1986-05-05,1774.68,1800.35,1770.96,1793.77,102400000,1793.77
1986-05-02,1777.78,1795.88,1763.14,1774.68,126300000,1774.68
1986-05-01,1783.98,1796.88,1761.04,1777.78,146500000,1777.78
1986-04-30,1825.89,1831.23,1777.90,1783.98,147500000,1783.98
1986-04-29,1843.75,1856.15,1813.12,1825.89,148800000,1825.89
1986-04-28,1835.57,1852.66,1817.71,1843.75,123900000,1843.75
1986-04-25,1831.72,1848.46,1813.74,1835.57,142300000,1835.57
1986-04-24,1829.61,1848.46,1818.95,1831.72,146600000,1831.72
1986-04-23,1830.98,1841.27,1803.94,1829.61,149700000,1829.61
1986-04-22,1855.90,1866.44,1815.97,1830.98,161500000,1830.98
1986-04-21,1840.40,1864.21,1829.86,1855.90,136100000,1855.90
1986-04-18,1855.03,1870.16,1830.98,1840.40,153600000,1840.40
1986-04-17,1847.97,1870.16,1831.72,1855.03,161400000,1855.03
1986-04-16,1814.73,1859.62,1814.73,1847.97,173800000,1847.97
1986-04-15,1805.31,1822.05,1789.68,1809.65,123700000,1809.65
1986-04-14,1790.18,1811.38,1781.00,1805.31,106700000,1805.31
1986-04-11,1794.30,1812.50,1779.14,1790.18,139400000,1790.18
1986-04-10,1778.62,1807.83,1768.20,1794.30,184800000,1794.30
1986-04-09,1769.76,1807.71,1754.19,1778.62,156300000,1778.62
1986-04-08,1737.07,1779.57,1737.07,1769.76,146300000,1769.76
1986-04-07,1739.22,1749.04,1712.52,1735.51,129800000,1735.51
1986-04-04,1766.40,1772.87,1728.45,1739.22,147300000,1739.22
1986-04-03,1795.26,1809.27,1753.71,1766.40,148200000,1766.40
1986-04-02,1790.11,1803.64,1769.76,1795.26,145300000,1795.26
1986-04-01,1818.61,1829.02,1777.54,1790.11,167400000,1790.11
1986-03-31,1821.72,1841.83,1803.16,1818.61,134400000,1818.61
1986-03-27,1810.70,1849.74,1806.51,1821.72,178100000,1821.72
1986-03-26,1778.50,1817.41,1775.98,1810.70,161500000,1810.70
1986-03-25,1782.93,1794.30,1762.09,1778.50,139300000,1778.50
1986-03-24,1768.56,1796.22,1763.29,1782.93,143800000,1782.93
1986-03-21,1804.24,1821.24,1764.85,1768.56,199100000,1768.56
1986-03-20,1787.95,1820.76,1784.36,1804.24,148000000,1804.24
1986-03-19,1789.87,1806.99,1773.47,1787.95,150000000,1787.95
1986-03-18,1776.86,1806.75,1763.65,1789.87,148000000,1789.87
1986-03-17,1790.59,1790.59,1758.38,1776.86,137500000,1776.86
1986-03-14,1753.71,1799.93,1745.21,1792.74,181900000,1792.74
1986-03-13,1745.45,1768.80,1729.53,1753.71,171500000,1753.71
1986-03-12,1746.05,1773.35,1733.48,1745.45,210300000,1745.45
1986-03-11,1704.26,1752.17,1704.26,1746.05,187300000,1746.05
1986-03-10,1699.83,1715.16,1688.70,1702.95,129900000,1702.95
1986-03-07,1696.60,1713.48,1682.83,1699.83,163200000,1699.83
1986-03-06,1686.66,1711.21,1681.75,1696.60,159000000,1696.60
1986-03-05,1686.42,1695.40,1663.07,1686.66,154600000,1686.66
1986-03-04,1696.67,1718.63,1679.72,1686.42,174500000,1686.42
1986-03-03,1709.06,1714.33,1684.63,1696.67,142700000,1696.67
1986-02-28,1713.99,1732.57,1687.50,1709.06,191700000,1709.06
1986-02-27,1696.90,1728.90,1683.37,1713.99,181700000,1713.99
1986-02-26,1692.66,1714.79,1679.59,1696.90,158000000,1696.90
1986-02-25,1698.28,1709.52,1674.08,1692.66,148000000,1692.66
1986-02-24,1697.71,1709.75,1678.67,1698.28,144700000,1698.28
1986-02-21,1672.82,1702.75,1668.69,1697.71,177600000,1697.71
1986-02-20,1658.26,1675.46,1641.97,1672.82,139700000,1672.82
1986-02-19,1678.78,1689.22,1651.03,1658.26,152000000,1658.26
1986-02-18,1664.45,1685.55,1649.43,1678.78,160200000,1678.78
1986-02-14,1645.07,1668.69,1636.12,1664.45,155600000,1664.45
1986-02-13,1629.93,1649.31,1616.86,1645.07,136500000,1645.07
1986-02-12,1622.82,1640.48,1611.70,1629.93,136400000,1629.93
1986-02-11,1626.38,1637.50,1613.30,1622.82,141300000,1622.82
1986-02-10,1613.42,1633.14,1605.16,1626.38,129900000,1626.38
1986-02-07,1600.69,1622.82,1576.83,1613.42,144400000,1613.42
1986-02-06,1593.12,1616.51,1587.50,1600.69,146100000,1600.69
1986-02-05,1593.23,1601.83,1576.26,1593.12,134300000,1593.12
1986-02-04,1594.27,1611.47,1575.46,1593.23,175700000,1593.23
1986-02-03,1570.99,1600.11,1564.33,1594.27,145300000,1594.27
1986-01-31,1552.18,1582.91,1548.17,1570.99,143500000,1570.99
1986-01-30,1558.94,1572.59,1545.76,1552.18,125300000,1552.18
1986-01-29,1556.42,1578.10,1548.05,1558.94,193800000,1558.94
1986-01-28,1537.61,1561.35,1530.50,1556.42,145700000,1556.42
1986-01-27,1529.93,1548.17,1524.43,1537.61,122900000,1537.61
1986-01-24,1511.24,1537.39,1507.68,1529.93,128900000,1529.93
1986-01-23,1502.29,1519.39,1491.74,1511.24,130300000,1511.24
1986-01-22,1514.45,1525.57,1494.84,1502.29,131200000,1502.29
1986-01-21,1529.13,1535.89,1502.87,1514.45,128300000,1514.45
1986-01-20,1536.01,1536.01,1516.86,1529.13,85340000,1529.13
1986-01-17,1541.63,1552.52,1519.72,1536.70,132100000,1536.70
1986-01-16,1527.29,1547.71,1517.09,1541.63,130500000,1541.63
1986-01-15,1519.04,1535.32,1512.96,1527.29,122400000,1527.29
1986-01-14,1520.53,1530.62,1508.03,1519.04,113900000,1519.04
1986-01-13,1513.53,1526.83,1502.29,1520.53,108700000,1520.53
1986-01-10,1518.23,1530.96,1500.57,1513.53,122800000,1513.53
1986-01-09,1526.61,1530.85,1495.64,1518.23,176500000,1518.23
1986-01-08,1565.71,1578.10,1516.63,1526.61,180300000,1526.61
1986-01-07,1547.59,1573.74,1544.50,1565.71,153000000,1565.71
1986-01-06,1549.20,1557.00,1537.04,1547.59,99610000,1547.59
1986-01-03,1537.73,1557.11,1534.98,1549.20,105000000,1549.20
1986-01-02,1546.67,1551.95,1523.74,1537.73,98960000,1537.73
1985-12-31,1550.46,1562.84,1537.50,1546.67,112700000,1546.67
1985-12-30,1543.00,1557.34,1534.98,1550.46,91970000,1550.46
1985-12-27,1527.29,1548.85,1527.29,1543.00,81560000,1543.00
1985-12-26,1519.15,1532.57,1514.68,1526.49,62050000,1526.49
1985-12-24,1528.78,1532.45,1508.83,1519.15,78300000,1519.15
1985-12-23,1543.00,1547.82,1516.63,1528.78,107900000,1528.78
1985-12-20,1543.92,1564.56,1535.67,1543.00,170300000,1543.00
1985-12-19,1542.43,1552.98,1532.00,1543.92,130200000,1543.92
1985-12-18,1544.50,1560.44,1528.44,1542.43,137900000,1542.43
1985-12-17,1553.10,1568.81,1536.35,1544.50,155200000,1544.50
1985-12-16,1535.21,1570.87,1528.90,1553.10,176000000,1553.10
1985-12-13,1511.24,1546.44,1502.75,1535.21,177900000,1535.21
1985-12-12,1511.70,1523.51,1496.79,1511.24,170500000,1511.24
1985-12-11,1499.20,1520.30,1492.09,1511.70,178500000,1511.70
1985-12-10,1497.02,1514.91,1483.94,1499.20,156500000,1499.20
1985-12-09,1478.10,1504.13,1478.10,1497.02,144000000,1497.02
1985-12-06,1482.91,1488.30,1464.79,1477.18,125500000,1477.18
1985-12-05,1484.40,1504.01,1477.98,1482.91,181000000,1482.91
1985-12-04,1459.06,1488.76,1457.45,1484.40,153200000,1484.40
1985-12-03,1457.91,1466.40,1450.34,1459.06,109700000,1459.06
1985-12-02,1472.13,1476.26,1451.26,1457.91,103500000,1457.91
1985-11-29,1475.69,1486.93,1463.99,1472.13,84060000,1472.13
1985-11-27,1456.77,1483.83,1454.01,1475.69,143700000,1475.69
1985-11-26,1456.65,1470.07,1447.25,1456.77,123100000,1456.77
1985-11-25,1464.33,1467.09,1449.43,1456.65,91710000,1456.65
1985-11-22,1462.27,1475.57,1451.61,1464.33,133800000,1464.33
1985-11-21,1439.79,1466.06,1439.79,1462.27,150300000,1462.27
1985-11-20,1438.99,1451.49,1429.24,1439.22,105100000,1439.22
1985-11-19,1440.02,1452.18,1430.05,1438.99,126100000,1438.99
1985-11-18,1435.09,1447.25,1422.25,1440.02,108400000,1440.02
1985-11-15,1439.22,1450.57,1425.69,1435.09,130200000,1435.09
1985-11-14,1427.75,1443.81,1420.64,1439.22,124900000,1439.22
1985-11-13,1433.60,1439.79,1419.38,1427.75,109700000,1427.75
1985-11-12,1431.88,1446.10,1421.10,1433.60,170800000,1433.60
1985-11-11,1404.36,1432.57,1402.41,1431.88,126500000,1431.88
1985-11-08,1399.54,1410.44,1391.06,1404.36,115000000,1404.36
1985-11-07,1403.44,1410.11,1389.91,1399.54,119000000,1399.54
1985-11-06,1396.67,1411.01,1386.47,1403.44,129500000,1403.44
1985-11-05,1389.68,1402.52,1380.28,1396.67,119200000,1396.67
1985-11-04,1390.25,1398.51,1377.06,1389.68,104900000,1389.68
1985-11-01,1374.31,1393.58,1367.78,1390.25,129400000,1390.25
1985-10-31,1375.57,1383.60,1362.61,1374.31,121500000,1374.31
1985-10-30,1368.73,1384.63,1361.01,1375.57,120400000,1375.57
1985-10-29,1359.99,1377.69,1356.18,1368.73,110600000,1368.73
1985-10-28,1356.52,1364.02,1346.55,1359.99,97880000,1359.99
1985-10-25,1362.34,1366.71,1351.59,1356.52,101800000,1356.52
1985-10-24,1367.16,1374.55,1355.29,1362.34,123100000,1362.34
1985-10-23,1364.36,1373.43,1357.08,1367.16,121700000,1367.16
1985-10-22,1364.14,1374.66,1356.18,1364.36,111300000,1364.36
1985-10-21,1368.84,1375.67,1357.75,1364.14,95680000,1364.14
1985-10-18,1369.29,1383.40,1358.87,1368.84,107100000,1368.84
1985-10-17,1368.50,1378.36,1356.85,1369.29,140500000,1369.29
1985-10-16,1350.81,1371.30,1346.21,1368.50,117400000,1368.50
1985-10-15,1354.73,1364.14,1343.53,1350.81,110400000,1350.81
1985-10-14,1339.94,1356.18,1336.58,1354.73,78540000,1354.73
1985-10-11,1328.07,1343.41,1323.70,1339.94,96370000,1339.94
1985-10-10,1326.72,1333.33,1318.44,1328.07,90910000,1328.07
1985-10-09,1325.49,1336.81,1320.23,1326.72,99140000,1326.72
1985-10-08,1324.37,1333.89,1316.20,1325.49,97170000,1325.49
1985-10-07,1328.74,1335.91,1315.19,1324.37,95550000,1324.37
1985-10-04,1333.11,1335.01,1321.12,1328.74,101200000,1328.74
1985-10-03,1333.67,1345.43,1323.81,1333.11,127500000,1333.11
1985-10-02,1340.95,1351.59,1327.96,1333.67,147300000,1333.67
1985-10-01,1328.63,1343.97,1323.48,1340.95,130200000,1340.95
1985-09-30,1320.79,1336.81,1318.55,1328.63,103600000,1328.63
1985-09-26,1312.05,1325.27,1301.97,1320.79,106100000,1320.79
1985-09-25,1321.12,1330.20,1306.00,1312.05,92120000,1312.05
1985-09-24,1316.31,1334.57,1301.86,1321.12,97870000,1321.12
1985-09-23,1305.78,1323.59,1305.78,1316.31,104800000,1316.31
1985-09-20,1306.79,1313.40,1294.47,1297.94,101400000,1297.94
1985-09-19,1300.40,1312.95,1291.22,1306.79,100300000,1306.79
1985-09-18,1298.16,1307.57,1283.71,1300.40,105700000,1300.40
1985-09-17,1309.14,1314.52,1291.22,1298.16,111900000,1298.16
1985-09-16,1307.68,1315.75,1301.08,1309.14,66700000,1309.14
1985-09-13,1312.39,1320.12,1296.71,1307.68,111400000,1307.68
1985-09-12,1319.44,1327.40,1307.01,1312.39,107100000,1312.39
1985-09-11,1333.45,1334.01,1314.85,1319.44,100400000,1319.44
1985-09-10,1339.27,1346.55,1324.82,1333.45,104700000,1333.45
1985-09-09,1335.69,1348.23,1326.61,1339.27,89850000,1339.27
1985-09-06,1325.83,1341.40,1323.92,1335.69,95040000,1335.69
1985-09-05,1326.72,1333.00,1318.66,1325.83,94480000,1325.83
1985-09-04,1329.19,1334.12,1318.21,1326.72,85510000,1326.72
1985-09-03,1334.01,1337.14,1322.80,1329.19,81190000,1329.19
1985-08-30,1335.13,1342.41,1325.27,1334.01,81620000,1334.01
1985-08-29,1331.09,1340.05,1325.16,1335.13,85660000,1335.13
1985-08-28,1322.47,1334.79,1316.98,1331.09,88530000,1331.09
1985-08-27,1317.65,1328.63,1315.19,1322.47,82140000,1322.47
1985-08-26,1318.32,1324.26,1309.81,1317.65,70290000,1317.65
1985-08-23,1318.10,1322.92,1310.48,1318.32,75270000,1318.32
1985-08-22,1329.53,1334.68,1313.51,1318.10,90600000,1318.10
1985-08-21,1323.70,1333.67,1319.11,1329.53,94880000,1329.53
1985-08-20,1312.50,1328.07,1311.83,1323.70,91230000,1323.70
1985-08-19,1312.72,1319.22,1307.57,1312.50,67930000,1312.50
1985-08-16,1317.76,1321.57,1305.89,1312.72,87910000,1312.72
1985-08-15,1316.98,1324.71,1308.13,1317.76,86100000,1317.76
1985-08-14,1315.30,1326.05,1311.38,1316.98,85780000,1316.98
1985-08-13,1314.29,1325.49,1303.65,1315.30,80300000,1315.30
1985-08-12,1320.79,1324.37,1309.14,1314.29,77340000,1314.29
1985-08-09,1329.86,1331.88,1317.65,1320.79,81750000,1320.79
1985-08-08,1325.04,1334.79,1318.32,1329.86,102900000,1329.86
1985-08-07,1325.16,1331.21,1316.31,1325.04,100000000,1325.04
1985-08-06,1346.89,1350.02,1322.92,1325.16,104000000,1325.16
1985-08-05,1352.71,1352.71,1336.92,1346.89,79610000,1346.89
1985-08-02,1355.62,1360.10,1345.43,1353.05,87860000,1353.05
1985-08-01,1347.45,1361.90,1342.97,1355.62,121500000,1355.62
1985-07-31,1346.10,1357.41,1340.05,1347.45,124200000,1347.45
1985-07-30,1343.86,1352.60,1334.90,1346.10,102300000,1346.10
1985-07-29,1357.08,1358.09,1338.93,1343.86,95960000,1343.86
